句1模型,句1词牌,句1题目,句1内容,句2模型,句2词牌,句2题目,句2内容,语义相似度,字面相似度,差值(伪原创指数)
deepseek-3.2-thinking,沁园春,仙门感怀,束缚灵根,qwen3.6-plus,沁园春,道院沉吟,灵根受缚,0.8884,0.5000,0.3884
deepseek-3.2-thinking,沁园春,宗规感怀,安全可保,deepseek-3.2-thinking,沁园春,宗门感怀,保障安全,0.8882,0.5000,0.3882
qwen3.6-plus,沁园春,剑阁春思,丹炉淬火,qwen3.6-plus,沁园春,剑阁规诫吟,丹炉守焰,0.8881,0.5000,0.3881
qwen3.6-plus,沁园春,剑阁规诫吟,丹炉守焰,qwen3.6-plus,沁园春,宗门改革述怀,丹炉淬火,0.8881,0.5000,0.3881
qwen3.6-plus,沁园春,问道玄枢,丹炉锁炁,qwen3.6-plus,沁园春,云阶吟,月锁丹炉,0.8880,0.5000,0.3880
doubao-seed-2.0-pro,沁园春,云阁抒怀,独倚层台,deepseek-3.2-thinking,沁园春,宗门感事,独倚危楼,0.8879,0.5000,0.3879
doubao-seed-2.0-pro,沁园春,宗门感怀,独倚层台,deepseek-3.2-thinking,沁园春,宗门感事,独倚危楼,0.8879,0.5000,0.3879
deepseek-3.2-thinking,沁园春,宗门感怀,战力需全,deepseek-3.2-thinking,沁园春,宗门感怀,需持战力,0.8873,0.5000,0.3873
deepseek-3.2-thinking,沁园春,宗门感怀,需持战力,deepseek-3.2-thinking,沁园春,规训思变,战力需全,0.8873,0.5000,0.3873
deepseek-3.2-thinking,沁园春,宗门感怀,需持战力,deepseek-3.2-thinking,沁园春,宗门感怀,战力需全,0.8873,0.5000,0.3873
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞苍峦,doubao-seed-2.0-pro,沁园春,玄峰夜坐有感,万仞松峰,0.8872,0.5000,0.3872
deepseek-3.2-thinking,沁园春,宗门抒怀,规矩有功,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8871,0.5000,0.3871
deepseek-3.2-thinking,沁园春,宗门夜思,宗风肃穆,qwen3.6-plus,沁园春,玄门改制有感,雷规肃穆,0.8871,0.5000,0.3871
deepseek-3.2-thinking,沁园春,规革吟,仙途渺茫,deepseek-3.2-thinking,沁园春,规革感怀,仙路茫茫,0.8867,0.5000,0.3867
qwen3.6-plus,沁园春,剑阁春思,旧卷尘封,qwen3.6-plus,沁园春,云崖规谏,霜封旧卷,0.8866,0.5000,0.3866
doubao-seed-2.0-pro,沁园春,宗门感怀,两利权衡,deepseek-3.2-thinking,沁园春,修仙感怀,权衡利弊,0.8864,0.5000,0.3864
doubao-seed-2.0-pro,沁园春,宗门感怀,两利权衡,deepseek-3.2-thinking,沁园春,宗派感怀,权衡利弊,0.8864,0.5000,0.3864
doubao-seed-2.0-pro,沁园春,宗门感怀,两利权衡,deepseek-3.2-thinking,沁园春,感怀宗规,权衡利弊,0.8864,0.5000,0.3864
doubao-seed-2.0-pro,沁园春,宗门感怀,两利权衡,deepseek-3.2-thinking,沁园春,宗门变革之惑,权衡利弊,0.8864,0.5000,0.3864
doubao-seed-2.0-pro,沁园春,宗门感怀,两利权衡,deepseek-3.2-thinking,沁园春,宗规感怀,权衡利弊,0.8864,0.5000,0.3864
doubao-seed-2.0-pro,沁园春,宗门感怀,两利权衡,deepseek-3.2-thinking,沁园春,规改感怀,权衡利弊,0.8864,0.5000,0.3864
deepseek-3.2-thinking,沁园春,规革吟,战力方豪,deepseek-3.2-thinking,沁园春,宗门思变,战力维雄,0.8864,0.5000,0.3864
doubao-seed-2.0-pro,沁园春,宗门感怀,磨销锐气,deepseek-3.2-thinking,沁园春,宗门感怀,磨消志气,0.8861,0.5000,0.3861
deepseek-3.2-thinking,沁园春,宗门感事,传统威严,deepseek-3.2-thinking,沁园春,宗门思变,传统尊崇,0.8859,0.5000,0.3859
doubao-seed-2.0-pro,沁园春,宗门感怀,况众议嚣嚣阻我方,doubao-seed-2.0-pro,沁园春,宗门感事,奈众口嚣嚣阻议繁,0.8856,0.5000,0.3856
deepseek-3.2-thinking,沁园春,宗门感怀,规矩为功,deepseek-3.2-thinking,沁园春,仙宗感事,规矩有用,0.8852,0.5000,0.3852
doubao-seed-2.0-pro,沁园春,仙门感怀,万仞玉台,doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞仙山,0.8851,0.5000,0.3851
doubao-seed-2.0-pro,沁园春,仙门感怀,万仞玉台,doubao-seed-2.0-pro,沁园春,宗门感事,万仞仙山,0.8851,0.5000,0.3851
qwen3.6-plus,沁园春,宗门夜思,玉殿凝霜,qwen3.6-plus,沁园春,宗门改制叹,玉宇凝寒,0.8850,0.5000,0.3850
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞苍峦,doubao-seed-2.0-pro,沁园春,宗门抒怀,万仞云崖,0.8846,0.5000,0.3846
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞苍峦,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞云崖,0.8846,0.5000,0.3846
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,宗派感怀,宗规旧制,0.8844,0.5000,0.3844
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,宗派感怀,宗规旧制,0.8844,0.5000,0.3844
doubao-seed-2.0-pro,沁园春,宗门感怀,旧制承宗,deepseek-3.2-thinking,沁园春,仙宗感事,宗规旧制,0.8844,0.5000,0.3844
doubao-seed-2.0-pro,沁园春,宗阁感怀,律严苍令,qwen3.6-plus,沁园春,戒律思变,律令森严,0.8840,0.5000,0.3840
doubao-seed-2.0-pro,沁园春,宗阁夜望抒怀,灵根锁缚,deepseek-3.2-thinking,沁园春,仙门感怀,束缚灵根,0.8838,0.5000,0.3838
deepseek-3.2-thinking,沁园春,宗门感怀,规矩为功,deepseek-3.2-thinking,沁园春,改革挣扎,规矩保宗,0.8837,0.5000,0.3837
doubao-seed-2.0-pro,沁园春,宗门抒怀,衡调宽猛,doubao-seed-2.0-pro,沁园春,宗门感怀,宽猛相衡,0.8827,0.5000,0.3827
deepseek-3.2-thinking,沁园春,宗门感怀,弟子心悛,deepseek-3.2-thinking,沁园春,感怀宗规,心系弟子,0.8823,0.5000,0.3823
deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,deepseek-3.2-thinking,沁园春,宗派感怀,战力方显,0.8820,0.5000,0.3820
qwen3.6-plus,沁园春,破戒吟,缚尽灵根,qwen3.6-plus,沁园春,宗门叹,灵根自缚,0.8817,0.5000,0.3817
doubao-seed-2.0-pro,沁园春,宗门感怀,劫火焚时,qwen3.6-plus,沁园春,述怀·宗门夜思,劫火潜燃,0.8812,0.5000,0.3812
deepseek-3.2-thinking,沁园春,宗规叹,能保战力,deepseek-3.2-thinking,沁园春,宗门感事,战能存保,0.8808,0.5000,0.3808
doubao-seed-2.0-pro,沁园春,宗门感怀,须严纪律,deepseek-3.2-thinking,沁园春,宗门思变,严科厉律,0.8808,0.5000,0.3808
doubao-seed-2.0-pro,沁园春,宗门感怀,两利权衡,doubao-seed-2.0-pro,沁园春,宗门感怀,权衡两难,0.8806,0.5000,0.3806
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,doubao-seed-2.0-pro,沁园春,宗门述怀,云锁仙峰,0.8802,0.5000,0.3802
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,doubao-seed-2.0-pro,沁园春,感宗门事,云锁仙峰,0.8802,0.5000,0.3802
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8802,0.5000,0.3802
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8802,0.5000,0.3802
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,doubao-seed-2.0-pro,沁园春,宗门感怀,云锁仙峰,0.8802,0.5000,0.3802
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,deepseek-3.2-thinking,沁园春,宗派感怀,云锁仙峰,0.8802,0.5000,0.3802
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,deepseek-3.2-thinking,沁园春,宗门感遇,云锁仙峰,0.8802,0.5000,0.3802
doubao-seed-2.0-pro,沁园春,宗门夜感,意气难张,doubao-seed-2.0-pro,沁园春,宗门感怀,舒张意气,0.8800,0.5000,0.3800
doubao-seed-2.0-pro,沁园春,宗阁感怀,玉阙插天,doubao-seed-2.0-pro,沁园春,清霄峰述怀,玉阙矗空,0.8798,0.5000,0.3798
qwen3.6-plus,沁园春,玄门新议,灵根受缚,qwen3.6-plus,沁园春,破戒吟,缚尽灵根,0.8795,0.5000,0.3795
qwen3.6-plus,沁园春,破戒吟,缚尽灵根,qwen3.6-plus,沁园春,道院沉吟,灵根受缚,0.8795,0.5000,0.3795
deepseek-3.2-thinking,沁园春,宗门思变,千年传承,deepseek-3.2-thinking,沁园春,宗门感怀,传承千古,0.8793,0.5000,0.3793
deepseek-3.2-thinking,沁园春,宗门感怀,千年传承,deepseek-3.2-thinking,沁园春,宗门感怀,传承千古,0.8793,0.5000,0.3793
deepseek-3.2-thinking,沁园春,宗门感怀,思绪千端,deepseek-3.2-thinking,沁园春,宗门变革之惑,愁绪千重,0.8792,0.5000,0.3792
doubao-seed-2.0-pro,沁园春,宗门抒怀,奈众议难排阻我言,doubao-seed-2.0-pro,沁园春,立雪台晚望抒怀,奈众意难排议不同,0.8785,0.5000,0.3785
doubao-seed-2.0-pro,沁园春,宗门感怀,云拥仙峰,doubao-seed-2.0-pro,沁园春,宗中述怀,翠拥灵峰,0.8781,0.5000,0.3781
doubao-seed-2.0-pro,沁园春,宗门感事,列阵仗严,doubao-seed-2.0-pro,沁园春,宗门感怀,列阵肃然,0.8779,0.5000,0.3779
deepseek-3.2-thinking,沁园春,宗门感怀,改革难工,deepseek-3.2-thinking,沁园春,宗派抒怀,变革难容,0.8779,0.5000,0.3779
deepseek-3.2-thinking,沁园春,宗门感怀,改革难工,deepseek-3.2-thinking,沁园春,仙宗感事,变革难容,0.8779,0.5000,0.3779
doubao-seed-2.0-pro,沁园春,宗门感怀,万仞苍峦,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞峰尖,0.8775,0.5000,0.3775
deepseek-3.2-thinking,沁园春,宗门抒怀,固守传统,deepseek-3.2-thinking,沁园春,宗门感怀,传统维系,0.8775,0.5000,0.3775
doubao-seed-2.0-pro,沁园春,宗阁感怀,玉阙插天,doubao-seed-2.0-pro,沁园春,宗门感事,玉阙撑云,0.8772,0.5000,0.3772
deepseek-3.2-thinking,沁园春,宗门抒怀,传统之弊,deepseek-3.2-thinking,沁园春,宗门感怀,传统维系,0.8771,0.5000,0.3771
deepseek-3.2-thinking,沁园春,宗门思变,灵根压抑,deepseek-3.2-thinking,沁园春,宗门感事,压抑灵性,0.8770,0.5000,0.3770
doubao-seed-2.0-pro,沁园春,宗门感怀,独倚层阑,qwen3.6-plus,沁园春,宗门夜思,独倚栏看,0.8767,0.5000,0.3767
doubao-seed-2.0-pro,沁园春,宗门述怀,利弊相存,qwen3.6-plus,沁园春,玄门改制有感,存亡利弊,0.8767,0.5000,0.3767
deepseek-3.2-thinking,沁园春,宗门感怀,磨消志气,deepseek-3.2-thinking,沁园春,宗规感怀,志气消残,0.8765,0.5000,0.3765
deepseek-3.2-thinking,沁园春,宗门感怀,思绪千重,deepseek-3.2-thinking,沁园春,宗规感怀,愁绪千端,0.8759,0.5000,0.3759
doubao-seed-2.0-pro,沁园春,宗阁夜望抒怀,阶凝霜律,doubao-seed-2.0-pro,沁园春,宗门感怀,戒律凝霜,0.8758,0.5000,0.3758
doubao-seed-2.0-pro,沁园春,仙门感怀,万仞琼峰,doubao-seed-2.0-pro,沁园春,宗门感怀,万仞苍峦,0.8758,0.5000,0.3758
deepseek-3.2-thinking,沁园春,规革吟,战力方豪,deepseek-3.2-thinking,沁园春,规革感怀,战力须强,0.8758,0.5000,0.3758
deepseek-3.2-thinking,沁园春,宗门感怀,旧规森严,deepseek-3.2-thinking,沁园春,宗门感怀,旧矩森森,0.8757,0.5000,0.3757
deepseek-3.2-thinking,沁园春,宗门感怀,旧规森严,deepseek-3.2-thinking,沁园春,宗门感遇,旧矩森森,0.8757,0.5000,0.3757
doubao-seed-2.0-pro,沁园春,宗门感怀,权衡两难,deepseek-3.2-thinking,沁园春,宗规感怀,两处权衡,0.8756,0.5000,0.3756
doubao-seed-2.0-pro,沁园春,宗阁夜思,玄坛宣戒,doubao-seed-2.0-pro,沁园春,宗门感怀,玄坛肃令,0.8755,0.5000,0.3755
doubao-seed-2.0-pro,沁园春,宗中述怀,翠拥灵峰,deepseek-3.2-thinking,沁园春,宗规感怀,灵峰耸翠,0.8749,0.5000,0.3749
deepseek-3.2-thinking,沁园春,规训思变,规矩虽善,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8746,0.5000,0.3746
deepseek-3.2-thinking,沁园春,修仙感怀,消磨壮志,deepseek-3.2-thinking,沁园春,宗门感怀,磨消志气,0.8746,0.5000,0.3746
deepseek-3.2-thinking,沁园春,宗规思变,初衷未改,qwen3.6-plus,沁园春,宗门规箴有感,未改初心,0.8745,0.5000,0.3745
doubao-seed-2.0-pro,沁园春,宗门抒怀,霜阶淬刃,qwen3.6-plus,沁园春,玄门夜思,霜刃列阶,0.8744,0.5000,0.3744
deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,deepseek-3.2-thinking,沁园春,宗门感怀,战力方安,0.8742,0.5000,0.3742
doubao-seed-2.0-pro,沁园春,宗门感事,初心未改,qwen3.6-plus,沁园春,玄门思变,未改初怀,0.8741,0.5000,0.3741
doubao-seed-2.0-pro,沁园春,宗门感怀,初心未改,qwen3.6-plus,沁园春,玄门思变,未改初怀,0.8741,0.5000,0.3741
doubao-seed-2.0-pro,沁园春,宗门感怀,初心未改,qwen3.6-plus,沁园春,玄门思变,未改初怀,0.8741,0.5000,0.3741
doubao-seed-2.0-pro,沁园春,宗门感怀,戒律凝霜,qwen3.6-plus,沁园春,破戒吟,玉律霜严,0.8741,0.5000,0.3741
doubao-seed-2.0-pro,沁园春,宗门感事,峻阁凌霄,doubao-seed-2.0-pro,沁园春,宗门述怀,峻阁摩云,0.8739,0.5000,0.3739
doubao-seed-2.0-pro,沁园春,宗门述怀,峻阁摩云,doubao-seed-2.0-pro,沁园春,宗门感怀,峻阁凌霄,0.8739,0.5000,0.3739
doubao-seed-2.0-pro,沁园春,仙门感怀,古训承来,deepseek-3.2-thinking,沁园春,宗门夜思,古法传承,0.8734,0.5000,0.3734
deepseek-3.2-thinking,沁园春,宗门感怀,磨消志气,deepseek-3.2-thinking,沁园春,宗规感怀,志气消融,0.8733,0.5000,0.3733
doubao-seed-2.0-pro,沁园春,宗门述怀,陈规蹈矩,deepseek-3.2-thinking,沁园春,宗门感怀,循章蹈矩,0.8731,0.5000,0.3731
doubao-seed-2.0-pro,沁园春,宗门述怀,列嶂环宗,doubao-seed-2.0-pro,沁园春,宗中感怀,黛嶂围宗,0.8731,0.5000,0.3731
deepseek-3.2-thinking,沁园春,宗规感怀,规锁仙门,deepseek-3.2-thinking,沁园春,宗派感怀,规锁灵台,0.8729,0.5000,0.3729
deepseek-3.2-thinking,沁园春,宗派感怀,规锁灵台,deepseek-3.2-thinking,沁园春,宗门感怀,规锁仙门,0.8729,0.5000,0.3729
deepseek-3.2-thinking,沁园春,宗门思变,传统固守,deepseek-3.2-thinking,沁园春,宗门感怀,传统维系,0.8727,0.5000,0.3727
deepseek-3.2-thinking,沁园春,宗规感怀,传统固守,deepseek-3.2-thinking,沁园春,宗门感怀,传统维系,0.8727,0.5000,0.3727
deepseek-3.2-thinking,沁园春,宗规思变,传统固守,deepseek-3.2-thinking,沁园春,宗门感怀,传统维系,0.8727,0.5000,0.3727
deepseek-3.2-thinking,沁园春,宗门感事,传统固守,deepseek-3.2-thinking,沁园春,宗门感怀,传统维系,0.8727,0.5000,0.3727
deepseek-3.2-thinking,沁园春,宗门感怀,传统维系,deepseek-3.2-thinking,沁园春,宗规感怀,传统固守,0.8727,0.5000,0.3727
deepseek-3.2-thinking,沁园春,宗门感怀,传统维系,deepseek-3.2-thinking,沁园春,宗派感怀,传统固守,0.8727,0.5000,0.3727
doubao-seed-2.0-pro,沁园春,宗门感怀,严规立矩,deepseek-3.2-thinking,沁园春,宗门感怀,严科厉矩,0.8726,0.5000,0.3726
deepseek-3.2-thinking,沁园春,规革吟,战力方豪,deepseek-3.2-thinking,沁园春,宗规感怀,战力雄雄,0.8724,0.5000,0.3724
deepseek-3.2-thinking,沁园春,宗门感怀,战力方遒,deepseek-3.2-thinking,沁园春,宗派感怀,战力犹坚,0.8723,0.5000,0.3723
deepseek-3.2-thinking,沁园春,宗门感怀,战力方遒,deepseek-3.2-thinking,沁园春,宗门感怀,战力犹坚,0.8723,0.5000,0.3723
deepseek-3.2-thinking,沁园春,宗门感怀,战力方遒,deepseek-3.2-thinking,沁园春,宗门夜思,战力犹坚,0.8723,0.5000,0.3723
deepseek-3.2-thinking,沁园春,宗派感怀,战力犹坚,qwen3.6-plus,沁园春,宗门书怀,战力方遒,0.8723,0.5000,0.3723
deepseek-3.2-thinking,沁园春,宗门感怀,战力犹坚,qwen3.6-plus,沁园春,宗门书怀,战力方遒,0.8723,0.5000,0.3723
deepseek-3.2-thinking,沁园春,宗门夜思,战力犹坚,qwen3.6-plus,沁园春,宗门书怀,战力方遒,0.8723,0.5000,0.3723
deepseek-3.2-thinking,沁园春,宗派感怀,思绪千般,deepseek-3.2-thinking,沁园春,宗规感怀,愁绪千端,0.8722,0.5000,0.3722
qwen3.6-plus,沁园春,玄枢阁偶感,丹炉锁雾,qwen3.6-plus,沁园春,云阶吟,月锁丹炉,0.8721,0.5000,0.3721
qwen3.6-plus,沁园春,观规思变,丹炉锁雾,qwen3.6-plus,沁园春,云阶吟,月锁丹炉,0.8721,0.5000,0.3721
qwen3.6-plus,沁园春,破规吟,丹炉锁雾,qwen3.6-plus,沁园春,云阶吟,月锁丹炉,0.8721,0.5000,0.3721
deepseek-3.2-thinking,沁园春,宗门感怀,传统守旧,deepseek-3.2-thinking,沁园春,宗门感事,传承当守,0.8720,0.5000,0.3720
deepseek-3.2-thinking,沁园春,宗门感怀,传统守旧,deepseek-3.2-thinking,沁园春,宗门感事,传承当守,0.8720,0.5000,0.3720
deepseek-3.2-thinking,沁园春,宗门感事,传承当守,deepseek-3.2-thinking,沁园春,感怀宗规,传统守旧,0.8720,0.5000,0.3720
deepseek-3.2-thinking,沁园春,宗门感事,传承当守,deepseek-3.2-thinking,沁园春,宗规感怀,传统守旧,0.8720,0.5000,0.3720
doubao-seed-2.0-pro,沁园春,宗门感怀,鹤唳九穹,doubao-seed-2.0-pro,沁园春,宗门感事,鹤唳重霄,0.8717,0.5000,0.3717
doubao-seed-2.0-pro,沁园春,宗门感怀,戒律凝霜,qwen3.6-plus,沁园春,述怀·宗门夜思,戒律森寒,0.8712,0.5000,0.3712
doubao-seed-2.0-pro,沁园春,宗门感怀,戒律凝霜,qwen3.6-plus,沁园春,宗门思变,戒律森寒,0.8712,0.5000,0.3712
deepseek-3.2-thinking,沁园春,宗规挣扎,仗铁律严规战血红,deepseek-3.2-thinking,沁园春,宗门感事,仗规矩森严血战红,0.8712,0.5000,0.3712
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁丹台,deepseek-3.2-thinking,沁园春,仙门感怀,仙山雾锁,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,宗门感怀,雾锁丹台,deepseek-3.2-thinking,沁园春,宗门感怀,仙山雾锁,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,宗门抒怀,雾锁丹台,deepseek-3.2-thinking,沁园春,仙门感怀,仙山雾锁,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,宗门抒怀,雾锁丹台,deepseek-3.2-thinking,沁园春,宗门感怀,仙山雾锁,0.8710,0.5000,0.3710
doubao-seed-2.0-pro,沁园春,宗门感事,道当适性,doubao-seed-2.0-pro,沁园春,宗门感怀,心宜适性,0.8709,0.5000,0.3709
doubao-seed-2.0-pro,沁园春,宗门感怀,凭栏立,deepseek-3.2-thinking,沁园春,宗派感怀,凭栏干无语,0.8708,0.5000,0.3708
doubao-seed-2.0-pro,沁园春,宗门感怀,戒律凝霜,doubao-seed-2.0-pro,沁园春,宗门改制受阻书怀,严凝戒律,0.8707,0.5000,0.3707
deepseek-3.2-thinking,沁园春,宗门感怀,战力需全,deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,0.8707,0.5000,0.3707
deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,deepseek-3.2-thinking,沁园春,规训思变,战力需全,0.8707,0.5000,0.3707
deepseek-3.2-thinking,沁园春,宗派感怀,战力须保,deepseek-3.2-thinking,沁园春,宗门感怀,战力需全,0.8707,0.5000,0.3707
deepseek-3.2-thinking,沁园春,宗门感怀,新芽待发,deepseek-3.2-thinking,沁园春,宗派感怀,新芽欲破,0.8700,0.5000,0.3700
deepseek-3.2-thinking,沁园春,宗门感怀,新芽待发,deepseek-3.2-thinking,沁园春,宗门感怀,新芽欲破,0.8700,0.5000,0.3700
deepseek-3.2-thinking,沁园春,宗门感怀,新芽待发,deepseek-3.2-thinking,沁园春,宗派感怀,新芽欲破,0.8700,0.5000,0.3700
doubao-seed-2.0-pro,沁园春,宗门述怀,炉边丹火,qwen3.6-plus,沁园春,规衡,丹炉火冷,0.8699,0.5000,0.3699
doubao-seed-2.0-pro,沁园春,宗门述怀,炉边丹火,qwen3.6-plus,沁园春,戒律思变,丹炉火冷,0.8699,0.5000,0.3699
doubao-seed-2.0-pro,沁园春,宗门述怀,炉边丹火,qwen3.6-plus,沁园春,玄规吟,丹炉火冷,0.8699,0.5000,0.3699
doubao-seed-2.0-pro,沁园春,宗阁感怀,威肃玄坛,doubao-seed-2.0-pro,沁园春,宗门抒怀,威仪肃座,0.8699,0.5000,0.3699
doubao-seed-2.0-pro,沁园春,宗门感怀,仙阙凌云,qwen3.6-plus,沁园春,问道玄枢,玉阙凌霄,0.8695,0.5000,0.3695
deepseek-3.2-thinking,沁园春,规训吟,心事千端,deepseek-3.2-thinking,沁园春,宗门感怀,思绪千端,0.8695,0.5000,0.3695
doubao-seed-2.0-pro,沁园春,宗门感怀,销磨意气,deepseek-3.2-thinking,沁园春,宗门感怀,磨消志气,0.8695,0.5000,0.3695
doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,deepseek-3.2-thinking,沁园春,宗门感怀,云锁仙山,0.8694,0.5000,0.3694
doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,deepseek-3.2-thinking,沁园春,宗门感怀,云锁仙山,0.8694,0.5000,0.3694
doubao-seed-2.0-pro,沁园春,宗门抒怀,云锁丹峰,deepseek-3.2-thinking,沁园春,宗门感怀,云锁仙山,0.8694,0.5000,0.3694
doubao-seed-2.0-pro,沁园春,宗门感怀,云锁丹峰,deepseek-3.2-thinking,沁园春,宗门感怀,云锁仙山,0.8694,0.5000,0.3694
deepseek-3.2-thinking,沁园春,宗门夜思,变革艰难路未通,deepseek-3.2-thinking,沁园春,规革之思,变革路艰险,0.8694,0.5000,0.3694
deepseek-3.2-thinking,沁园春,规革之思,变革路艰险,deepseek-3.2-thinking,沁园春,宗门感怀,变革艰难路未通,0.8694,0.5000,0.3694
doubao-seed-2.0-pro,沁园春,宗门感怀,鹤绕琼台,doubao-seed-2.0-pro,沁园春,玄门感怀,鹤绕瑶阶,0.8693,0.5000,0.3693
qwen3.6-plus,沁园春,问规,皆循旧轨,qwen3.6-plus,沁园春,玄门改制有感,还循旧矩,0.8689,0.5000,0.3689
doubao-seed-2.0-pro,沁园春,宗门感怀,意绪千重,deepseek-3.2-thinking,沁园春,宗派感怀,心事千重,0.8685,0.5000,0.3685
doubao-seed-2.0-pro,沁园春,仙门感怀,严规峻矩,deepseek-3.2-thinking,沁园春,宗门感怀,严科厉矩,0.8682,0.5000,0.3682
doubao-seed-2.0-pro,沁园春,宗门抒怀,丹房守火,qwen3.6-plus,沁园春,剑阁规诫吟,丹炉守焰,0.8682,0.5000,0.3682
deepseek-3.2-thinking,沁园春,宗门感怀,规矩为功,deepseek-3.2-thinking,沁园春,宗规吟,规矩所凭,0.8682,0.5000,0.3682
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,deepseek-3.2-thinking,沁园春,仙门感怀,仙山雾锁,0.8680,0.5000,0.3680
doubao-seed-2.0-pro,沁园春,宗门夜感,雾锁丹峰,deepseek-3.2-thinking,沁园春,宗门感怀,仙山雾锁,0.8680,0.5000,0.3680
doubao-seed-2.0-pro,沁园春,宗门夜感,云绕琼阶,doubao-seed-2.0-pro,沁园春,玄门感怀,鹤绕瑶阶,0.8680,0.5000,0.3680
doubao-seed-2.0-pro,沁园春,宗门感事,万卷丹经,qwen3.6-plus,沁园春,宗门问规,古卷传经,0.8679,0.5000,0.3679
doubao-seed-2.0-pro,沁园春,宗门感怀,铁律森严,doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,deepseek-3.2-thinking,沁园春,规变感怀,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,deepseek-3.2-thinking,沁园春,宗门感怀,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,deepseek-3.2-thinking,沁园春,宗规沉吟,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,观规思变,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,剑阁春思,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,破阵吟,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,宗门改革述怀,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,玄门问纲,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,宗门规箴有感,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,道院沉吟,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,玄门长老书怀,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,宗务有感,铁律森严,0.8678,0.5000,0.3678
doubao-seed-2.0-pro,沁园春,宗门抒怀,森严似铁,qwen3.6-plus,沁园春,宗门改制叹,铁律森严,0.8678,0.5000,0.3678
